"","id","WormBaseID","logFC"
"1080","C52G5.2","WBGene00008260",-2.68339626493489
"2029","Y105C5B.23","WBGene00013661",-2.68347306190349
"1739","grh-1","WBGene00001707",-2.68961305217179
"1015","F35G2.5","WBGene00009438",-2.69923773415664
"1139","ugt-65","WBGene00008583",-2.69951128405293
"682","lpr-6","WBGene00012255",-2.69982201847253
"1213","hum-6","WBGene00002039",-2.69992080239422
"652","dpy-11","WBGene00001073",-2.70274098001501
"1311","Y18D10A.23","WBGene00012487",-2.70489895322611
"703","lpr-1","WBGene00002393",-2.70538102440978
"1169","bus-12","WBGene00010442",-2.71446493971827
"2333","nhr-244","WBGene00014186",-2.71593811696163
"1010","F53H4.3","WBGene00010008",-2.71611736697084
"535","clec-199","WBGene00007820",-2.71618289353261
"1118","php-3","WBGene00004024",-2.71952694275235
"1961","ztf-11","WBGene00009939",-2.72038718574665
"803","dpy-7","WBGene00001069",-2.72050366191198
"2136","C17F4.11","WBGene00044373",-2.72335784174047
"2105","nhr-91","WBGene00003681",-2.7251315250181
"1748","aagr-4","WBGene00018682",-2.72834115682631
"571","Y18H1A.9","WBGene00021213",-2.7287929833261
"429","F41C3.11","WBGene00018275",-2.7347501352851
"754","sem-2","WBGene00004771",-2.73489729769329
"1200","F19H8.2","WBGene00008963",-2.74075692273736
"1223","pho-12","WBGene00016152",-2.74368129761862
"619","nas-3","WBGene00003522",-2.7504153785268
"1185","fkb-5","WBGene00001430",-2.76082207109836
"1385","F36H1.11","WBGene00009496",-2.76263507113112
"1464","tyr-2","WBGene00010661",-2.76860084544086
"1037","C26B9.2","WBGene00016132",-2.76928969587155
"1299","Y65A5A.1","WBGene00013418",-2.7710747844888
"357","F18A11.2","WBGene00008929",-2.77312837742732
"1740","lad-2","WBGene00002243",-2.77616717412036
"1497","C03A3.9","WBGene00284849",-2.77783080270685
"567","B0403.5","WBGene00015169",-2.79421166923074
"466","zmp-2","WBGene00019212",-2.79671507389543
"1188","swip-10","WBGene00018738",-2.80161124251777
"1036","F57F5.3","WBGene00010205",-2.80201406867207
"972","nas-7","WBGene00003526",-2.80585834928164
"2498","R12E2.14","WBGene00020039",-2.80789134132441
"509","T14B4.19","WBGene00302993",-2.80831300486046
"822","T19B10.2","WBGene00011831",-2.80840228215659
"474","subs-4","WBGene00012939",-2.81075690174116
"906","lin-31","WBGene00003017",-2.81110775285521
"1534","col-168","WBGene00000741",-2.82013004053058
"1988","F43D9.1","WBGene00009653",-2.82052326569988
"1168","dre-1","WBGene00001089",-2.82432165426074
"675","T03G6.1","WBGene00020194",-2.82778606579978
"1172","nas-38","WBGene00003554",-2.82862214740962
"648","Y37A1A.3","WBGene00012536",-2.82892954758323
"620","col-46","WBGene00000623",-2.83126833940959
"1322","K02E10.4","WBGene00019318",-2.83520038682753
"2106","sre-42","WBGene00013276",-2.83895702608691
"1859","Y43D4A.8","WBGene00045143",-2.84218081127735
"404","F38B6.4","WBGene00018174",-2.84299009718786
"904","elo-4","WBGene00001242",-2.84567989345916
"1814","gipc-2","WBGene00009681",-2.8458414873842
"427","F38A6.4","WBGene00009528",-2.84617220287764
"580","ZC513.2","WBGene00022627",-2.84748331969739
"1048","F29G6.1","WBGene00009257",-2.84997699507117
"565","C35A5.5","WBGene00007949",-2.85150440856033
"1705","T26E4.4","WBGene00012046",-2.85349712474549
"1614","Y82E9BL.9","WBGene00023395",-2.85755860607546
"1178","clec-229","WBGene00010355",-2.85757158166628
"1721","col-58","WBGene00000634",-2.85913033308687
"1212","pho-11","WBGene00007331",-2.85916404729906
"644","tba-8","WBGene00006534",-2.86168163305884
"2253","Y39A1A.9","WBGene00012648",-2.86647498895117
"1330","Y64H9A.2","WBGene00022024",-2.86748371717336
"1381","C06G4.6","WBGene00044446",-2.87177300634956
"1763","C14A4.9","WBGene00007560",-2.88682180348125
"1660","R07E5.4","WBGene00011112",-2.88745847570568
"2015","F13B6.3","WBGene00017418",-2.90096545807806
"797","bus-18","WBGene00044631",-2.90370594960928
"1780","F22B8.4","WBGene00009047",-2.90381178861136
"1141","mec-7","WBGene00003171",-2.91096044012477
"1632","F18E3.11","WBGene00017567",-2.91103511653827
"639","vab-23","WBGene00014153",-2.91703886081087
"718","C04F1.1","WBGene00015442",-2.91857145925797
"677","sec-61","WBGene00013311",-2.92048583070983
"598","C27A7.2","WBGene00007754",-2.92111248996132
"1371","grsp-1","WBGene00012840",-2.92171301916541
"2441","nhr-73","WBGene00003663",-2.92432337311957
"1393","Y37A1B.7","WBGene00012540",-2.92491928466577
"1807","H31G24.2","WBGene00023314",-2.93109030340145
"606","C45G7.4","WBGene00016671",-2.93160555008062
"878","ptr-14","WBGene00004228",-2.93323483848026
"2592","H23N18.5","WBGene00019236",-2.93453692222094
"2213","Y105C5A.1271","WBGene00194667",-2.93653267120208
"846","nhr-113","WBGene00003703",-2.93948840180343
"901","C05E7.1","WBGene00007343",-2.94906249042452
"1506","ptr-10","WBGene00004224",-2.94925711285935
"398","T19C3.3","WBGene00020561",-2.94927633171589
"1625","ZK6.11","WBGene00022645",-2.95220241188817
"1102","W09G12.10","WBGene00044463",-2.95251415213967
"1489","elf-1","WBGene00016029",-2.95439902959551
"680","C07E3.10","WBGene00007420",-2.95723801104662
"1335","C13A2.3","WBGene00015720",-2.9578161087731
"2010","srh-128","WBGene00005345",-2.95947928772391
"425","grl-10","WBGene00001719",-2.9617663994065
"1959","K09B3.1","WBGene00019545",-2.96477127016958
"1410","Y54G2A.76","WBGene00235268",-2.9649980231988
"872","C30A5.10","WBGene00016242",-2.97023149507305
"921","cut-6","WBGene00000853",-2.97051202787071
"392","arrd-22","WBGene00020612",-2.97124870465755
"593","cutl-12","WBGene00011928",-2.97151294896526
"491","F18E9.3","WBGene00017569",-2.97551292029919
"722","col-160","WBGene00000733",-2.97565824958944
"1321","F01G10.9","WBGene00008511",-2.97983314182322
"1120","ptr-15","WBGene00004229",-2.98441225521818
"549","mlt-8","WBGene00021095",-2.9903506628243
"859","R74.2","WBGene00011278",-2.99094399207804
"516","gldc-1","WBGene00020022",-2.99509069088442
"1075","pgp-13","WBGene00004007",-2.99663596495975
"2113","F32D8.2","WBGene00009327",-2.99758076375158
"834","pcp-4","WBGene00003959",-3.00141385401972
"1109","F25D1.3","WBGene00009108",-3.00328563897713
"1490","C29F3.3","WBGene00007804",-3.00433512931272
"1563","R57.2","WBGene00020083",-3.00969867874509
"330","col-117","WBGene00000691",-3.01128502953011
"570","oac-1","WBGene00007177",-3.01238685255441
"469","C34C6.3","WBGene00007916",-3.01868330680951
"370","T05C1.3","WBGene00020250",-3.01990770739367
"597","col-107","WBGene00000681",-3.02746258128514
"454","col-3","WBGene00000594",-3.03609051245019
"701","wrt-10","WBGene00006956",-3.036918930748
"372","dpy-2","WBGene00001064",-3.03711802490082
"1039","dpy-9","WBGene00001071",-3.0373787642169
"1679","myrf-1","WBGene00004134",-3.04028299800629
"2378","B0391.14","WBGene00206462",-3.0555523035371
"744","grl-12","WBGene00001721",-3.06367191368099
"774","K02E7.1","WBGene00019306",-3.06775666645429
"324","samt-1","WBGene00021870",-3.06853955045208
"204","R07B1.13","WBGene00138711",-3.07701555690746
"2586","T13C5.2","WBGene00020483",-3.07778737296951
"724","T27C5.12","WBGene00044059",-3.08253350818995
"415","ZC434.3","WBGene00013891",-3.0827544636486
"1190","mec-12","WBGene00003175",-3.08355863895896
"347","C01F1.5","WBGene00015300",-3.08489567729692
"924","C26B9.3","WBGene00016133",-3.08741484351942
"1640","F35C5.12","WBGene00009400",-3.08800293427768
"942","abch-1","WBGene00016973",-3.10115924944375
"1247","tsp-14","WBGene00006640",-3.11056340652681
"1051","mup-4","WBGene00003497",-3.11154264415334
"1444","F11E6.3","WBGene00008707",-3.11232971418103
"1220","ptc-3","WBGene00004210",-3.12512664009055
"2185","Y48G8AL.12","WBGene00021690",-3.12605146790494
"1383","R05A10.6","WBGene00011023",-3.12771239722565
"821","dpy-20","WBGene00001079",-3.12829247362145
"633","mab-9","WBGene00003106",-3.13168211659979
"1972","nhr-74","WBGene00003664",-3.1382629982106
"935","blmp-1","WBGene00003847",-3.15096757024113
"798","C15F1.2","WBGene00015795",-3.15538341227394
"257","C06G1.1","WBGene00015545",-3.15590563513991
"783","R08C7.4","WBGene00019948",-3.16239839432478
"778","col-79","WBGene00000655",-3.16611356921046
"242","lpr-7","WBGene00020571",-3.18344999040275
"662","pud-3","WBGene00017501",-3.18653978534884
"1962","let-4","WBGene00002282",-3.19045014154665
"588","col-115","WBGene00000689",-3.19400332074607
"461","F47B8.5","WBGene00009806",-3.1968055545139
"431","ZC449.1","WBGene00022611",-3.2027396434068
"1422","fbxa-72","WBGene00017962",-3.20401615037179
"366","osm-8","WBGene00003888",-3.2094595332307
"309","wrt-1","WBGene00006947",-3.21538971089416
"498","col-10","WBGene00000599",-3.21722398982443
"898","T27A10.6","WBGene00020846",-3.21778205803674
"953","cutl-29","WBGene00017421",-3.21930969098803
"1204","W03F9.11","WBGene00044512",-3.2390670411991
"2546","mab-10","WBGene00003107",-3.24010508424782
"1927","nhr-265","WBGene00009608",-3.2465084373264
"1669","mec-1","WBGene00003165",-3.24663774281157
"1306","K07D4.6","WBGene00019486",-3.25267588905558
"1890","F44E2.4","WBGene00018418",-3.25414918419861
"384","C11H1.5","WBGene00007530",-3.25503096461986
"2574","C09F9.2","WBGene00007479",-3.25686516333095
"1938","F26A1.7","WBGene00017805",-3.26257544585959
"1515","irld-42","WBGene00019386",-3.26582883734223
"1832","F32B4.8","WBGene00009318",-3.26619316525344
"1023","acs-20","WBGene00009218",-3.27179697031988
"566","tsn-1","WBGene00006626",-3.27204114231526
"245","F37A4.3","WBGene00018133",-3.27408499084629
"215","dct-17","WBGene00009431",-3.27589703856616
"438","col-118","WBGene00000692",-3.27733705355797
"213","K08B12.1","WBGene00019520",-3.27864549766327
"1416","K02D3.2","WBGene00010505",-3.28722585335329
"332","atf-8","WBGene00017535",-3.28868036709424
"1839","F32H2.11","WBGene00043049",-3.29289140366453
"1192","T04F3.1","WBGene00011436",-3.29609582312039
"180","T26C5.2","WBGene00012032",-3.29625091479472
"1284","abt-3","WBGene00000021",-3.30548397811243
"1065","bus-8","WBGene00044623",-3.3058922447375
"1304","acn-1","WBGene00000039",-3.31104442217247
"1540","sym-1","WBGene00006366",-3.31328194029411
"328","K02E11.7","WBGene00010516",-3.31628837987413
"322","nob-1","WBGene00003779",-3.31647565012478
"341","K01C8.1","WBGene00010456",-3.32141918627563
"857","F18E9.4","WBGene00017570",-3.321695205373
"1459","col-91","WBGene00000666",-3.32201336540664
"1233","R12E2.15","WBGene00020040",-3.3253686458172
"1745","F13H8.3","WBGene00017436",-3.32664536935458
"2111","Y48G8AL.16","WBGene00195068",-3.32971347631649
"719","C47E12.9","WBGene00008152",-3.33393358197334
"1128","C07A12.18","WBGene00206364",-3.33418650372892
"494","Y57G11C.42","WBGene00013331",-3.33771670575284
"492","nas-29","WBGene00003547",-3.34026746289594
"405","col-166","WBGene00000739",-3.34125971352769
"658","T17H7.7","WBGene00020551",-3.34622644122671
"448","F32D8.7","WBGene00009331",-3.3466835977816
"816","daf-6","WBGene00000902",-3.35352923366814
"378","mltn-9","WBGene00008964",-3.35376043620219
"316","C38C6.3","WBGene00007996",-3.35488504460217
"624","F09F9.2","WBGene00017307",-3.3552451447722
"698","fbxa-5","WBGene00022325",-3.36243670060291
"288","spp-13","WBGene00004998",-3.36563823127808
"685","col-144","WBGene00000717",-3.36624217166945
"1643","C17B7.12","WBGene00015886",-3.36923422966626
"547","col-145","WBGene00000718",-3.37049723414241
"1806","Y43D4A.3","WBGene00012789",-3.37692961885618
"445","mua-6","WBGene00003485",-3.37857616934473
"381","dpy-3","WBGene00001065",-3.38245508488005
"311","Y105E8A.13","WBGene00013673",-3.38429772290928
"182","F13B6.1","WBGene00017416",-3.3895889592237
"495","F23H12.5","WBGene00009094",-3.39601001721141
"1342","F49E12.12","WBGene00009904",-3.3966877853262
"106","Y34B4A.10","WBGene00021326",-3.39825007130096
"1588","egl-20","WBGene00001188",-3.4041098794638
"351","col-128","WBGene00000702",-3.40642220459925
"911","Y43D4A.7","WBGene00012793",-3.40825292139004
"273","acdh-6","WBGene00015335",-3.41488335765699
"241","oac-34","WBGene00010157",-3.41566950602621
"2070","trp-4","WBGene00006616",-3.41717126724511
"246","F33A8.7","WBGene00009355",-3.41801309889743
"1343","cdh-7","WBGene00000399",-3.4221606105758
"205","T06G6.6","WBGene00011548",-3.42445040949881
"1043","Y48E1B.8","WBGene00013007",-3.42575803940118
"2212","B0454.8","WBGene00015199",-3.42804596475382
"1346","noah-1","WBGene00016422",-3.43204053324914
"1754","grd-5","WBGene00001694",-3.43367271515363
"1337","lpr-3","WBGene00012261",-3.43458140559245
"1231","ptr-4","WBGene00004219",-3.43665216897896
"413","R17.3","WBGene00011269",-3.43882312421076
"1529","Y51H4A.7","WBGene00013103",-3.44581401625995
"335","ptr-1","WBGene00004216",-3.44820284493445
"441","T04F8.9","WBGene00011447",-3.44977467665679
"156","Y71G12B.25","WBGene00022160",-3.45458027167446
"443","mab-7","WBGene00003104",-3.4556384548135
"1042","Y116F11B.2","WBGene00013820",-3.47231450764703
"199","F01D5.10","WBGene00008500",-3.47390869416446
"887","nkat-1","WBGene00009232",-3.47687296506558
"1293","col-61","WBGene00000637",-3.4809002065967
"518","lpr-5","WBGene00012256",-3.48373698018882
"403","lpr-4","WBGene00012257",-3.48579017874452
"476","M03B6.3","WBGene00010835",-3.48584989215349
"176","F18C5.5","WBGene00017560",-3.49112873891949
"227","C33B4.2","WBGene00007891",-3.50336963021997
"777","swt-5","WBGene00010594",-3.50516633192512
"323","nas-37","WBGene00003553",-3.5066970882634
"1130","cutl-28","WBGene00018256",-3.51498653292707
"1147","ref-1","WBGene00004334",-3.51665700649721
"266","ptr-20","WBGene00004234",-3.51963513020232
"812","Y73E7A.8","WBGene00022274",-3.52665882517337
"1098","oac-29","WBGene00018295",-3.52778103475734
"416","Y32G9B.1","WBGene00021309",-3.53113100999485
"592","ZK829.3","WBGene00014094",-3.54015776835862
"94","Y11D7A.5","WBGene00012429",-3.54044867241369
"681","grl-15","WBGene00001724",-3.54126910449117
"484","T20D4.5","WBGene00020611",-3.54202304702051
"1097","W06A11.1","WBGene00021052",-3.54361299191792
"383","egl-5","WBGene00001174",-3.54847434224508
"700","T22D1.18","WBGene00195051",-3.55319981897494
"1689","adt-1","WBGene00000082",-3.55944908426991
"134","alh-13","WBGene00011938",-3.56549933943692
"1357","col-38","WBGene00000615",-3.58058805292086
"220","mpst-7","WBGene00011307",-3.58118323302264
"522","adt-3","WBGene00020567",-3.58126569894293
"99","C56C10.4","WBGene00016962",-3.59251261108549
"623","col-149","WBGene00000722",-3.59466361813783
"133","B0393.5","WBGene00007170",-3.5953601508627
"196","ZK596.3","WBGene00014008",-3.59827281744534
"148","F32D8.3","WBGene00009328",-3.59885225900669
"144","C02F4.4","WBGene00007264",-3.60072768614087
"950","T23F2.13","WBGene00303081",-3.60836436934779
"1633","C17B7.3","WBGene00015877",-3.60864401186205
"90","bus-4","WBGene00044620",-3.60965442296042
"1421","hpo-36","WBGene00020855",-3.62138276592778
"302","col-167","WBGene00000740",-3.63234248369948
"896","Y53F4B.25","WBGene00013171",-3.6354097517639
"1278","col-146","WBGene00000719",-3.6370814432148
"73","F01D5.6","WBGene00008496",-3.63851793815993
"232","col-111","WBGene00000685",-3.64249458264032
"1433","C23H4.4","WBGene00007693",-3.65075365049999
"692","Y65B4BL.6","WBGene00022038",-3.65086237414669
"198","Y11D7A.9","WBGene00012433",-3.65112732425313
"2148","F16G10.9","WBGene00017524",-3.65209645120509
"891","C02E7.7","WBGene00015340",-3.66117140373738
"704","rol-6","WBGene00004397",-3.66144311806939
"385","pqn-72","WBGene00004154",-3.67128039746862
"310","W08G11.1","WBGene00012346",-3.67233136167491
"678","R11F4.3","WBGene00020009",-3.67237205728967
"331","C27A2.12","WBGene00206373",-3.67423076504767
"1215","dpy-5","WBGene00001067",-3.67842350682781
"162","F56D3.1","WBGene00018969",-3.68473557912242
"714","Y45F10D.14","WBGene00012892",-3.68732028351264
"117","F53F1.4","WBGene00009982",-3.68852230232016
"96","Y38A10A.2","WBGene00021389",-3.69031255784167
"105","wrt-2","WBGene00006948",-3.69410479004751
"1579","T23E1.1","WBGene00020728",-3.69720281002535
"705","grl-5","WBGene00001714",-3.69809664877439
"1551","ZK1025.8","WBGene00014188",-3.7014662032434
"1624","ZK154.1","WBGene00022665",-3.70667437500046
"178","C15C6.1","WBGene00007600",-3.70726547357448
"167","nstp-3","WBGene00022577",-3.70999519378558
"327","F15H10.8","WBGene00008875",-3.71808641926078
"55","lgc-22","WBGene00017483",-3.72578916560355
"1295","cdh-10","WBGene00000402",-3.72595580767306
"188","col-34","WBGene00000611",-3.7315550314916
"497","F15B9.8","WBGene00008851",-3.73238409539328
"440","Y46G5A.38","WBGene00044043",-3.73438360752172
"89","R07A4.4","WBGene00011075",-3.73455445605579
"649","che-14","WBGene00000493",-3.74039772818783
"2044","mua-3","WBGene00003482",-3.7463595926054
"2121","bus-1","WBGene00044617",-3.75268835468797
"210","F47B7.4","WBGene00018535",-3.7534495067691
"1591","Y55F3AM.14","WBGene00021931",-3.7592235274429
"201","ZC434.10","WBGene00220261",-3.76887598582043
"342","osr-1","WBGene00016329",-3.77113801438069
"994","noah-2","WBGene00009926",-3.77297535503902
"490","mam-1","WBGene00022504",-3.77306958963236
"110","C54C8.4","WBGene00008292",-3.77740414852655
"137","cyp-13A2","WBGene00011676",-3.77931190809702
"315","hhat-1","WBGene00013852",-3.78385390087749
"932","oac-30","WBGene00018573",-3.78804765149449
"293","ZK1025.4","WBGene00014184",-3.80916751271956
"967","col-153","WBGene00000726",-3.80923876304614
"1465","col-47","WBGene00000624",-3.81001432432779
"931","F55F3.4","WBGene00010118",-3.81424850516682
"333","lin-44","WBGene00003029",-3.81969776361712
"893","dpy-6","WBGene00001068",-3.8286918613067
"187","R04B3.1","WBGene00019866",-3.83166194870514
"693","col-54","WBGene00000631",-3.83288114516265
"66","glf-1","WBGene00019154",-3.83697439436156
"602","grd-1","WBGene00001690",-3.85633554693201
"1019","col-12","WBGene00000601",-3.86079472500107
"437","hmbx-1","WBGene00018786",-3.86248157906058
"143","F30A10.2","WBGene00009261",-3.86297613573387
"75","paqr-3","WBGene00013457",-3.86532348866261
"1108","grd-11","WBGene00001700",-3.86884575005519
"501","col-75","WBGene00000651",-3.89991271740209
"289","spin-3","WBGene00008598",-3.90064125224455
"400","col-186","WBGene00000759",-3.90273641080155
"465","nas-23","WBGene00003542",-3.90683980703472
"1663","col-36","WBGene00000613",-3.90798457262703
"313","col-173","WBGene00000746",-3.91038467895859
"765","grl-2","WBGene00001711",-3.91090996165108
"287","grd-15","WBGene00001704",-3.91486267759259
"171","H42K12.3","WBGene00019272",-3.91511369714052
"28","sups-1","WBGene00017716",-3.92152669061301
"326","F17B5.6","WBGene00044058",-3.92679315533435
"380","M03E7.2","WBGene00019754",-3.93299769581469
"113","F39D8.3","WBGene00009561",-3.93358320115006
"240","col-170","WBGene00000743",-3.93965816534689
"663","R12E2.7","WBGene00020033",-3.952366867406
"219","sqt-1","WBGene00005016",-3.95842929078049
"1684","ZK84.1","WBGene00022649",-3.96283031255675
"1265","col-156","WBGene00000729",-3.96637216436309
"731","col-162","WBGene00000735",-3.96798131566759
"374","grd-2","WBGene00001691",-3.97156318894389
"149","col-65","WBGene00000641",-3.97175164145503
"46","grl-7","WBGene00001716",-3.97189914140834
"1025","dpy-8","WBGene00001070",-3.97273285769798
"708","clec-180","WBGene00017991",-3.97994751330921
"1344","Y38C1AB.1","WBGene00021403",-3.98061581426019
"659","ngn-1","WBGene00003595",-3.98779465534941
"687","F21G4.3","WBGene00009024",-3.99598035530425
"1904","bgnt-1.8","WBGene00008290",-4.00378965585255
"1056","clec-230","WBGene00007806",-4.00488788332545
"131","abu-13","WBGene00004133",-4.00508176395342
"728","mltn-13","WBGene00017794",-4.01258235952224
"1950","dpy-1","WBGene00001063",-4.01579410524843
"221","ZK353.2","WBGene00022698",-4.03347891586015
"130","lgc-21","WBGene00007903",-4.03386056088669
"35","bed-3","WBGene00009133",-4.03471673514285
"1728","srh-59","WBGene00005281",-4.05633016512577
"2086","C14C6.12","WBGene00015763",-4.07432619960683
"108","Y47D7A.13","WBGene00021625",-4.07718353123332
"271","wrt-9","WBGene00006955",-4.07847218615187
"25","mlt-10","WBGene00015646",-4.08384363694717
"1334","Y50D7A.13","WBGene00194737",-4.08606272746582
"42","lips-9","WBGene00010267",-4.08736640347594
"70","R04B3.3","WBGene00019868",-4.0923849205156
"841","R07E3.6","WBGene00011107",-4.09538782944528
"29","lon-3","WBGene00003057",-4.09731274984426
"254","T23F6.5","WBGene00011952",-4.10095868482761
"389","T20D4.3","WBGene00020609",-4.10792241832389
"61","sqt-2","WBGene00005017",-4.11458967996295
"92","F33D4.6","WBGene00017998",-4.11837983352378
"76","T16G1.2","WBGene00011796",-4.1286976394516
"411","F41F3.8","WBGene00044533",-4.13530826907168
"452","F46C8.8","WBGene00018487",-4.14317907639064
"30","C13C12.2","WBGene00007552",-4.15202905620046
"45","wrt-4","WBGene00006950",-4.17899767054954
"206","F10D11.6","WBGene00008652",-4.18871157593007
"684","col-174","WBGene00000747",-4.2016136026738
"169","col-17","WBGene00000606",-4.20635345399008
"478","H03E18.1","WBGene00019148",-4.20784179500707
"43","D1014.5","WBGene00017018",-4.20934760339347
"14","F01G10.10","WBGene00008512",-4.2118762289465
"26","T06A4.3","WBGene00020283",-4.21913435982391
"459","T06D8.10","WBGene00011530",-4.22835370021814
"1488","K02E11.10","WBGene00044109",-4.2398879946745
"16","agmo-1","WBGene00007210",-4.24465910161548
"397","ZK381.2","WBGene00022725",-4.26405941049149
"1411","cdh-12","WBGene00022103",-4.27333954188913
"272","E01G4.6","WBGene00008448",-4.27771182774164
"762","K08E7.5","WBGene00010673",-4.28241040298328
"253","C09G9.3","WBGene00007494",-4.28647215635952
"1111","C36B7.5","WBGene00016468",-4.28920762632121
"870","col-161","WBGene00000734",-4.29994979572399
"759","C28H8.5","WBGene00016196",-4.30664477388112
"127","F18F11.4","WBGene00017577",-4.31272905378031
"179","mlt-9","WBGene00008605",-4.3203528136111
"974","Y40C5A.3","WBGene00021496",-4.3227769447684
"82","wrt-6","WBGene00006952",-4.32373827881747
"56","lips-7","WBGene00015645",-4.33115311588125
"845","col-73","WBGene00000649",-4.33573109941903
"1767","lin-42","WBGene00018572",-4.33617784195615
"732","K08D12.6","WBGene00019540",-4.34293568492817
"532","grd-6","WBGene00001695",-4.34658218866961
"667","col-90","WBGene00000665",-4.35372347610598
"31","rol-8","WBGene00004398",-4.35639186969847
"433","C52D10.3","WBGene00016877",-4.35892879497889
"163","col-169","WBGene00000742",-4.36091256998622
"460","H10E21.4","WBGene00019184",-4.36372556214758
"49","suro-1","WBGene00011235",-4.36831982139286
"23","T19C3.2","WBGene00020560",-4.38443247419309
"214","T19A5.3","WBGene00020554",-4.38617037665172
"19","ZK1025.3","WBGene00014183",-4.39302022230408
"256","F13H8.5","WBGene00017438",-4.39459396433705
"27","C49H3.16","WBGene00219436",-4.42656171299927
"15","bah-1","WBGene00050875",-4.44136029897365
"77","ZC123.1","WBGene00022517",-4.44290434368167
"1218","mam-4","WBGene00011836",-4.44460793662183
"209","F58A4.1","WBGene00010226",-4.44656114514572
"300","pqn-32","WBGene00004120",-4.45698138788036
"13","mam-3","WBGene00010714",-4.46696013066475
"879","col-133","WBGene00000707",-4.47257834055993
"230","lips-3","WBGene00008655",-4.47735170146882
"312","col-93","WBGene00000668",-4.47883673077399
"109","ptr-16","WBGene00004230",-4.48282496104604
"54","sqt-3","WBGene00005018",-4.51281222928354
"142","ptr-18","WBGene00004232",-4.51304021703077
"346","ZK1025.2","WBGene00014182",-4.54929084400951
"2092","mlt-11","WBGene00012186",-4.55551654901827
"1845","C17B7.15","WBGene00268213",-4.56528253942672
"57","Y53F4B.27","WBGene00013173",-4.56639722077325
"355","cutl-4","WBGene00012304",-4.57694915914887
"578","klf-2","WBGene00009998",-4.58765603315081
"2281","clec-242","WBGene00013471",-4.59153086202427
"93","col-41","WBGene00000618",-4.60887023558995
"1645","mltn-5","WBGene00044074",-4.6155715347115
"20","mam-2","WBGene00008150",-4.63863648710222
"739","col-92","WBGene00000667",-4.64139688528351
"6","dpy-13","WBGene00001074",-4.64750882824487
"3","F53B1.4","WBGene00018737",-4.64821867977098
"200","C43F9.11","WBGene00045024",-4.6513525376298
"575","qua-1","WBGene00004264",-4.65411018942483
"85","C30H6.5","WBGene00007823",-4.69062882035297
"1145","F54D10.8","WBGene00018809",-4.70274288804533
"851","grd-14","WBGene00001703",-4.71568158402724
"238","grl-1","WBGene00001710",-4.74644793496621
"5","tag-297","WBGene00007999",-4.78387724117406
"526","col-13","WBGene00000602",-4.78880261955548
"34","wrt-8","WBGene00006954",-4.80013415114039
"417","C17B7.5","WBGene00015879",-4.80593803763729
"124","col-157","WBGene00000730",-4.81195875317698
"772","cutl-18","WBGene00009830",-4.84998484952007
"276","F59F5.7","WBGene00010345",-4.85257899758973
"33","skpo-2","WBGene00015841",-4.89024649155396
"318","pes-8","WBGene00003981",-4.89122126909297
"128","F41F3.3","WBGene00018297",-4.90399009584639
"9","dpy-4","WBGene00001066",-4.94679933429296
"470","hdl-2","WBGene00006409",-4.98093433950429
"244","abu-12","WBGene00004127",-4.99028441541136
"17","C02E7.6","WBGene00015339",-5.0067547100242
"115","C30F8.3","WBGene00016259",-5.05448959086133
"239","col-172","WBGene00000745",-5.0847846527022
"71","T07G12.3","WBGene00011594",-5.09238574855877
"8","col-125","WBGene00000699",-5.10230778084151
"88","col-130","WBGene00000704",-5.11192481163472
"303","col-159","WBGene00000732",-5.13557566970097
"338","col-131","WBGene00000705",-5.17398480855095
"125","cut-4","WBGene00008482",-5.31877491663189
"7","Y46G5A.29","WBGene00012917",-5.35071303763389
"789","col-180","WBGene00000753",-5.36719932260775
"11","ZK180.6","WBGene00022680",-5.37156003647875
"4","D2092.8","WBGene00017068",-5.54167692116829
"100","ZK180.5","WBGene00022679",-5.79282495474768
"2","grl-16","WBGene00001725",-5.86186972486586
"1","cut-2","WBGene00009983",-5.92807253205673
"1243","lips-6","WBGene00014009",-6.07322895558606
